timestamp,symbol,strategy,entry_price,portfolio_balance,max_single_position_allowed,max_total_exposure_allowed,current_total_exposure,calculated_quantity,calculated_notional,buffered_max_notional,block_reason
2025-12-05T12:13:42.379Z,TONEUR,mean_reversion,1.3643629999999998,32000,4800,8000,0,0,87360.00000000109,4656,MAX_POSITION
2025-12-05T12:13:42.642Z,ADAAUD,mean_reversion,0.6494087599999999,32000,4800,8000,0,0,87360.00000000057,4656,MAX_POSITION
2025-12-05T12:13:42.938Z,MASKEUR,mean_reversion,0.5805799999999999,32000,4800,8000,0,0,87360.00000000077,4656,MAX_POSITION
2025-12-05T12:13:43.686Z,TONUSD,mean_reversion,1.5825809999999998,32000,4800,8000,0,0,87360.00000000032,4656,MAX_POSITION
2025-12-05T12:13:43.954Z,AKTEUR,mean_reversion,0.39099059999999997,32000,4800,8000,0,0,87360.00000000032,4656,MAX_POSITION
2025-12-05T12:13:44.956Z,TRUMPUSD,mean_reversion,5.878873,32000,4800,8000,0,0,87360.00000000124,4656,MAX_POSITION
2025-12-05T12:13:45.031Z,AUDUSD,vwap_pullback,0.66390324,32000,4800,8000,0,0,45623.631300004134,4656,MAX_POSITION
2025-12-05T12:13:45.127Z,MEUSD,mean_reversion,0.3362358999999999,32000,4800,8000,0,0,87360.00000000127,4656,MAX_POSITION
2025-12-05T12:13:45.632Z,AUDUSD,sma_trend_ride,0.6645664800000001,32000,4800,8000,0,0,107753.7495497834,4656,MAX_POSITION
2025-12-05T12:13:45.981Z,ONDO/USD,vwap_pullback,0.48053004999999993,32000,4800,8000,0,9689.300388185922,4656,4656,PASS
2025-12-05T12:13:46.644Z,CAKEUSD,mean_reversion,2.3143119999999997,32000,4800,8000,0,0,87360.00000000033,4656,MAX_POSITION
2025-12-05T12:13:46.847Z,NANOEUR,mean_reversion,0.707725018,32000,4800,8000,0,0,87360.00000000016,4656,MAX_POSITION
2025-12-05T12:13:47.741Z,USDCHF,vwap_pullback,0.8042634599999998,32000,4800,8000,0,0,185860.6265060255,4656,MAX_POSITION
2025-12-05T12:13:47.965Z,CVXUSD,mean_reversion,1.8248229999999999,32000,4800,8000,0,0,87360.00000000054,4656,MAX_POSITION
2025-12-05T12:13:48.428Z,NANOUSD,mean_reversion,0.8157429279999999,32000,4800,8000,0,0,87360.00000000025,4656,MAX_POSITION
2025-12-05T12:13:49.103Z,XXRPZCAD,mean_reversion,2.8885856999999997,32000,4800,8000,0,0,87360.00000000087,4656,MAX_POSITION
2025-12-05T12:13:49.509Z,DOTEUR,mean_reversion,1.9206187,32000,4800,8000,0,0,87360.00000000044,4656,MAX_POSITION
2025-12-05T12:13:49.703Z,NOSUSD,mean_reversion,0.266266,32000,4800,8000,0,0,87360.00000000048,4656,MAX_POSITION
2025-12-05T12:13:50.117Z,XXRPZEUR,mean_reversion,1.7773255499999998,32000,4800,8000,0,0,87360.00000000051,4656,MAX_POSITION
2025-12-05T12:13:50.704Z,OPEUR,mean_reversion,0.2720718,32000,4800,8000,0,0,87360.00000000038,4656,MAX_POSITION
2025-12-05T12:13:50.760Z,DOTGBP,mean_reversion,1.6742725999999999,32000,4800,8000,0,0,87360.00000000084,4656,MAX_POSITION
2025-12-05T12:13:51.653Z,XRPGBP,mean_reversion,1.5520605099999998,32000,4800,8000,0,0,87360.0000000017,4656,MAX_POSITION
2025-12-05T12:13:52.233Z,OPUSD,mean_reversion,0.31691659999999994,32000,4800,8000,0,0,87360.00000000131,4656,MAX_POSITION
2025-12-05T12:13:52.354Z,DOTUSDC,mean_reversion,2.2351328999999995,32000,4800,8000,0,0,87360.00000000108,4656,MAX_POSITION
2025-12-05T12:13:52.643Z,XRPRLUSD,mean_reversion,2.0702081399999996,32000,4800,8000,0,0,87360.00000000186,4656,MAX_POSITION
2025-12-05T12:13:53.687Z,DOTUSDT,mean_reversion,2.2340317999999995,32000,4800,8000,0,0,87360.00000000172,4656,MAX_POSITION
2025-12-05T12:13:53.738Z,XRPUSDT,mean_reversion,2.0694373699999997,32000,4800,8000,0,0,87360.0000000003,4656,MAX_POSITION
2025-12-05T12:13:53.869Z,PROVEEUR,mean_reversion,0.39519479999999996,32000,4800,8000,0,0,87360.0000000004,4656,MAX_POSITION
2025-12-05T12:13:53.922Z,SYRUP/USD,vwap_bounce,0.2664662,32000,4800,8000,0,17473.135429559174,4656,4656,PASS
2025-12-05T12:13:54.647Z,XETCZUSD,mean_reversion,13.488474999999998,32000,4800,8000,0,0,87360.000000001,4656,MAX_POSITION
2025-12-05T12:13:55.124Z,RUNEEUR,mean_reversion,0.5685679999999999,32000,4800,8000,0,0,87360.00000000109,4656,MAX_POSITION
2025-12-05T12:13:55.270Z,ENA/USD,vwap_pullback,0.2747745,32000,4800,8000,0,16944.803830049732,4656,4656,PASS
2025-12-05T12:13:55.378Z,XTZEUR,mean_reversion,0.42062019999999994,32000,4800,8000,0,0,87360.0000000017,4656,MAX_POSITION
2025-12-05T12:13:55.646Z,ETHFIEUR,mean_reversion,0.6906899999999999,32000,4800,8000,0,0,87360.00000000016,4656,MAX_POSITION
2025-12-05T12:13:56.419Z,RUNEUSD,mean_reversion,0.6606599999999999,32000,4800,8000,0,0,87360.0000000008,4656,MAX_POSITION
2025-12-05T12:13:56.632Z,XTZUSD,mean_reversion,0.48868819999999996,32000,4800,8000,0,0,87360.00000000103,4656,MAX_POSITION
2025-12-05T12:13:57.029Z,EULEUR,mean_reversion,3.3213179999999998,32000,4800,8000,0,0,87360.00000000019,4656,MAX_POSITION
2025-12-05T12:13:57.114Z,AUD/USD,vwap_pullback,0.66390324,32000,4800,8000,0,7013.070157633211,4656,4656,PASS
2025-12-05T12:13:57.468Z,SOSOUSD,mean_reversion,0.6080074,32000,4800,8000,0,0,87360.00000000067,4656,MAX_POSITION
2025-12-05T12:13:58.434Z,EWTUSD,mean_reversion,0.6886879999999999,32000,4800,8000,0,0,87360.00000000105,4656,MAX_POSITION
2025-12-05T12:13:58.744Z,TONEUR,mean_reversion,1.3643629999999998,32000,4800,8000,0,0,87360.00000000109,4656,MAX_POSITION
2025-12-05T12:13:59.695Z,FORTHUSD,mean_reversion,1.7377359999999997,32000,4800,8000,0,0,87360.00000000099,4656,MAX_POSITION
2025-12-05T12:14:00.027Z,TONUSD,mean_reversion,1.5825809999999998,32000,4800,8000,0,0,87360.00000000032,4656,MAX_POSITION
2025-12-05T12:14:00.730Z,FXSUSD,mean_reversion,0.805805,32000,4800,8000,0,0,87360.00000000052,4656,MAX_POSITION
2025-12-05T12:14:01.629Z,TRUMPUSD,mean_reversion,5.878873,32000,4800,8000,0,0,87360.00000000124,4656,MAX_POSITION
2025-12-05T12:14:02.331Z,KSMUSD,mean_reversion,8.42842,32000,4800,8000,0,0,87359.99999999985,4656,MAX_POSITION
2025-12-05T12:14:02.900Z,EURC/USDC,vwap_pullback,1.1670058399999998,32000,4800,8000,0,3989.6972580702773,4656,4656,PASS
2025-12-05T12:14:04.366Z,LINKEUR,vwap_pullback,12.079036969999999,32000,4800,8000,0,0,44409.8139396019,4656,MAX_POSITION
2025-12-05T12:14:04.500Z,USDCHF,vwap_pullback,0.8042634599999998,32000,4800,8000,0,0,185860.6265060255,4656,MAX_POSITION
2025-12-05T12:14:05.581Z,LINKUSD,vwap_pullback,14.049745709999998,32000,4800,8000,0,0,83685.38740322202,4656,MAX_POSITION
2025-12-05T12:14:05.796Z,XXRPZCAD,mean_reversion,2.8885856999999997,32000,4800,8000,0,0,87360.00000000087,4656,MAX_POSITION
2025-12-05T12:14:06.728Z,LINKUSDC,vwap_pullback,14.079075009999997,32000,4800,8000,0,0,69073.53263875944,4656,MAX_POSITION
2025-12-05T12:14:06.749Z,XXRPZEUR,mean_reversion,1.7773255499999998,32000,4800,8000,0,0,87360.00000000051,4656,MAX_POSITION
2025-12-05T12:14:07.720Z,LINKUSDT,vwap_pullback,14.056522479999998,32000,4800,8000,0,0,82370.63198648157,4656,MAX_POSITION
2025-12-05T12:14:07.758Z,XRPGBP,mean_reversion,1.5520605099999998,32000,4800,8000,0,0,87360.0000000017,4656,MAX_POSITION
2025-12-05T12:14:08.758Z,XRPRLUSD,mean_reversion,2.0702081399999996,32000,4800,8000,0,0,87360.00000000186,4656,MAX_POSITION
2025-12-05T12:14:09.205Z,ONDO/USD,vwap_pullback,0.48053004999999993,32000,4800,8000,0,9689.300388185922,4656,4656,PASS
2025-12-05T12:14:09.316Z,XLTCZEUR,mean_reversion,70.59051999999998,32000,4800,8000,0,0,87360.0000000008,4656,MAX_POSITION
2025-12-05T12:14:09.711Z,XRPUSDT,mean_reversion,2.0694373699999997,32000,4800,8000,0,0,87360.0000000003,4656,MAX_POSITION
2025-12-05T12:14:10.760Z,XTZEUR,mean_reversion,0.42062019999999994,32000,4800,8000,0,0,87360.0000000017,4656,MAX_POSITION
2025-12-05T12:14:10.980Z,XLTCZUSD,mean_reversion,82.20212,32000,4800,8000,0,0,87360.0000000006,4656,MAX_POSITION
2025-12-05T12:14:11.829Z,NEAR/USD,vwap_pullback,1.738737,32000,4800,8000,0,2677.8057866140766,4656,4656,PASS
2025-12-05T12:14:12.056Z,XTZUSD,mean_reversion,0.48868819999999996,32000,4800,8000,0,0,87360.00000000103,4656,MAX_POSITION
2025-12-05T12:14:12.587Z,MASKEUR,mean_reversion,0.5805799999999999,32000,4800,8000,0,0,87360.00000000077,4656,MAX_POSITION
2025-12-05T12:14:14.643Z,MEUSD,mean_reversion,0.3362358999999999,32000,4800,8000,0,0,87360.00000000127,4656,MAX_POSITION
2025-12-05T12:14:16.794Z,NANOEUR,mean_reversion,0.707725018,32000,4800,8000,0,0,87360.00000000016,4656,MAX_POSITION
2025-12-05T12:14:16.904Z,SOL/USD,vwap_pullback,136.94681,32000,4800,8000,0,33.99860135478877,4656,4656,PASS
2025-12-05T12:14:18.754Z,NANOUSD,mean_reversion,0.8157429279999999,32000,4800,8000,0,0,87360.00000000025,4656,MAX_POSITION
2025-12-05T12:14:20.016Z,NOSUSD,mean_reversion,0.266266,32000,4800,8000,0,0,87360.00000000048,4656,MAX_POSITION
2025-12-05T12:14:22.071Z,OPEUR,mean_reversion,0.2720718,32000,4800,8000,0,0,87360.00000000038,4656,MAX_POSITION
2025-12-05T12:14:23.073Z,OPUSD,mean_reversion,0.31691659999999994,32000,4800,8000,0,0,87360.00000000131,4656,MAX_POSITION
2025-12-05T12:14:23.131Z,SYRUP/USD,vwap_bounce,0.2664662,32000,4800,8000,0,17473.135429559174,4656,4656,PASS
2025-12-05T12:14:24.342Z,PROVEEUR,mean_reversion,0.39519479999999996,32000,4800,8000,0,0,87360.0000000004,4656,MAX_POSITION
2025-12-05T12:14:24.721Z,ENA/USD,vwap_pullback,0.2747745,32000,4800,8000,0,16944.803830049732,4656,4656,PASS
2025-12-05T12:14:25.933Z,RUNEEUR,mean_reversion,0.5685679999999999,32000,4800,8000,0,0,87360.00000000109,4656,MAX_POSITION
2025-12-05T12:14:26.266Z,AUD/USD,vwap_pullback,0.6645639,32000,4800,8000,0,7006.098284905334,4656,4656,PASS
2025-12-05T12:14:27.269Z,RUNEUSD,mean_reversion,0.6606599999999999,32000,4800,8000,0,0,87360.0000000008,4656,MAX_POSITION
2025-12-05T12:14:28.275Z,SOSOUSD,mean_reversion,0.6062056,32000,4800,8000,0,0,87360.00000000086,4656,MAX_POSITION
2025-12-05T12:14:28.278Z,ADAAUD,mean_reversion,0.6494087599999999,32000,4800,8000,0,0,87360.00000000057,4656,MAX_POSITION
2025-12-05T12:14:29.589Z,AKTEUR,mean_reversion,0.39099059999999997,32000,4800,8000,0,0,87360.00000000032,4656,MAX_POSITION
2025-12-05T12:14:29.929Z,TONEUR,mean_reversion,1.3643629999999998,32000,4800,8000,0,0,87360.00000000109,4656,MAX_POSITION
2025-12-05T12:14:30.488Z,AUDUSD,vwap_pullback,0.6645639,32000,4800,8000,0,0,43606.98762340517,4656,MAX_POSITION
2025-12-05T12:14:31.089Z,AUDUSD,sma_trend_ride,0.6652278,32000,4800,8000,0,0,97510.31329195875,4656,MAX_POSITION
2025-12-05T12:14:31.288Z,TONUSD,mean_reversion,1.5835819999999998,32000,4800,8000,0,0,87360.00000000151,4656,MAX_POSITION
2025-12-05T12:14:31.807Z,EURC/USDC,vwap_pullback,1.1670058399999998,32000,4800,8000,0,3989.6972580702773,4656,4656,PASS
2025-12-05T12:14:32.293Z,TRUMPUSD,mean_reversion,5.878873,32000,4800,8000,0,0,87360.00000000124,4656,MAX_POSITION
2025-12-05T12:14:32.307Z,CAKEUSD,mean_reversion,2.3143119999999997,32000,4800,8000,0,0,87360.00000000033,4656,MAX_POSITION
2025-12-05T12:14:33.538Z,CVXUSD,mean_reversion,1.8248229999999999,32000,4800,8000,0,0,87360.00000000054,4656,MAX_POSITION
2025-12-05T12:14:34.998Z,USDCHF,vwap_pullback,0.8042033999999999,32000,4800,8000,0,0,188573.105134472,4656,MAX_POSITION
2025-12-05T12:14:35.217Z,DOTEUR,mean_reversion,1.9176156999999998,32000,4800,8000,0,0,87360.00000000022,4656,MAX_POSITION
2025-12-05T12:14:36.069Z,XXRPZCAD,mean_reversion,2.8885856999999997,32000,4800,8000,0,0,87360.00000000087,4656,MAX_POSITION
2025-12-05T12:14:36.502Z,DOTGBP,mean_reversion,1.6742725999999999,32000,4800,8000,0,0,87360.00000000084,4656,MAX_POSITION
2025-12-05T12:14:37.612Z,XXRPZEUR,mean_reversion,1.7773255499999998,32000,4800,8000,0,0,87360.00000000051,4656,MAX_POSITION
2025-12-05T12:14:38.021Z,DOTUSDC,mean_reversion,2.2351328999999995,32000,4800,8000,0,0,87360.00000000108,4656,MAX_POSITION
2025-12-05T12:14:38.100Z,ONDO/USD,vwap_pullback,0.48053004999999993,32000,4800,8000,0,9689.300388185922,4656,4656,PASS
2025-12-05T12:14:38.616Z,XRPGBP,mean_reversion,1.5520605099999998,32000,4800,8000,0,0,87360.0000000017,4656,MAX_POSITION
2025-12-05T12:14:39.053Z,DOTUSDT,mean_reversion,2.2340317999999995,32000,4800,8000,0,0,87360.00000000172,4656,MAX_POSITION
2025-12-05T12:14:39.895Z,XRPRLUSD,mean_reversion,2.0702081399999996,32000,4800,8000,0,0,87360.00000000186,4656,MAX_POSITION
2025-12-05T12:14:40.261Z,XETCZUSD,mean_reversion,13.488474999999998,32000,4800,8000,0,0,87360.000000001,4656,MAX_POSITION
2025-12-05T12:14:40.929Z,XRPUSDT,mean_reversion,2.0694373699999997,32000,4800,8000,0,0,87360.0000000003,4656,MAX_POSITION
2025-12-05T12:14:41.281Z,ETHFIEUR,mean_reversion,0.6906899999999999,32000,4800,8000,0,0,87360.00000000016,4656,MAX_POSITION
2025-12-05T12:14:41.895Z,NEAR/USD,vwap_pullback,1.738737,32000,4800,8000,0,2677.8057866140766,4656,4656,PASS
2025-12-05T12:14:41.924Z,XTZEUR,mean_reversion,0.42062019999999994,32000,4800,8000,0,0,87360.0000000017,4656,MAX_POSITION
2025-12-05T12:14:41.959Z,ADAAUD,mean_reversion,0.6494087599999999,32000,4800,8000,0,0,87360.00000000057,4656,MAX_POSITION
2025-12-05T12:14:42.553Z,EULEUR,mean_reversion,3.3213179999999998,32000,4800,8000,0,0,87360.00000000019,4656,MAX_POSITION
2025-12-05T12:14:42.881Z,XTZUSD,mean_reversion,0.48868819999999996,32000,4800,8000,0,0,87360.00000000103,4656,MAX_POSITION
2025-12-05T12:14:43.318Z,AKTEUR,mean_reversion,0.39099059999999997,32000,4800,8000,0,0,87360.00000000032,4656,MAX_POSITION
2025-12-05T12:14:44.363Z,AUDUSD,vwap_pullback,0.6645639,32000,4800,8000,0,0,43606.98762340517,4656,MAX_POSITION
2025-12-05T12:14:44.530Z,EWTUSD,mean_reversion,0.6886879999999999,32000,4800,8000,0,0,87360.00000000105,4656,MAX_POSITION
2025-12-05T12:14:44.949Z,AUDUSD,sma_trend_ride,0.6652278,32000,4800,8000,0,0,97510.31329195875,4656,MAX_POSITION
2025-12-05T12:14:45.783Z,FORTHUSD,mean_reversion,1.7377359999999997,32000,4800,8000,0,0,87360.00000000099,4656,MAX_POSITION
2025-12-05T12:14:46.235Z,CAKEUSD,mean_reversion,2.3143119999999997,32000,4800,8000,0,0,87360.00000000033,4656,MAX_POSITION
2025-12-05T12:14:47.039Z,FXSUSD,mean_reversion,0.805805,32000,4800,8000,0,0,87360.00000000052,4656,MAX_POSITION
2025-12-05T12:14:47.055Z,SOL/USD,vwap_pullback,136.94681,32000,4800,8000,0,33.99860135478877,4656,4656,PASS
2025-12-05T12:14:47.532Z,CVXUSD,mean_reversion,1.8248229999999999,32000,4800,8000,0,0,87360.00000000054,4656,MAX_POSITION
2025-12-05T12:14:48.616Z,KSMUSD,mean_reversion,8.42842,32000,4800,8000,0,0,87359.99999999985,4656,MAX_POSITION
2025-12-05T12:14:48.953Z,DOTEUR,mean_reversion,1.9176156999999998,32000,4800,8000,0,0,87360.00000000022,4656,MAX_POSITION
2025-12-05T12:14:49.658Z,LINKEUR,vwap_pullback,12.079036969999999,32000,4800,8000,0,0,44409.8139396019,4656,MAX_POSITION
2025-12-05T12:14:49.962Z,DOTGBP,mean_reversion,1.6742725999999999,32000,4800,8000,0,0,87360.00000000084,4656,MAX_POSITION
2025-12-05T12:14:51.169Z,LINKUSD,vwap_pullback,14.049745709999998,32000,4800,8000,0,0,83685.38740322202,4656,MAX_POSITION
2025-12-05T12:14:51.253Z,DOTUSDC,mean_reversion,2.2351328999999995,32000,4800,8000,0,0,87360.00000000108,4656,MAX_POSITION
2025-12-05T12:14:52.547Z,DOTUSDT,mean_reversion,2.2340317999999995,32000,4800,8000,0,0,87360.00000000172,4656,MAX_POSITION
2025-12-05T12:14:52.700Z,LINKUSDC,vwap_pullback,14.079075009999997,32000,4800,8000,0,0,69073.53263875944,4656,MAX_POSITION
2025-12-05T12:14:52.845Z,SYRUP/USD,vwap_bounce,0.2664662,32000,4800,8000,0,17473.135429559174,4656,4656,PASS
2025-12-05T12:14:53.768Z,LINKUSDT,vwap_pullback,14.056522479999998,32000,4800,8000,0,0,82370.63198648157,4656,MAX_POSITION
2025-12-05T12:14:53.782Z,XETCZUSD,mean_reversion,13.488474999999998,32000,4800,8000,0,0,87360.000000001,4656,MAX_POSITION
2025-12-05T12:14:54.176Z,ENA/USD,vwap_pullback,0.2747745,32000,4800,8000,0,16944.803830049732,4656,4656,PASS
2025-12-05T12:14:54.843Z,XLTCZEUR,mean_reversion,70.63055999999999,32000,4800,8000,0,0,87360.00000000109,4656,MAX_POSITION
2025-12-05T12:14:54.951Z,ETHFIEUR,mean_reversion,0.6906899999999999,32000,4800,8000,0,0,87360.00000000016,4656,MAX_POSITION
2025-12-05T12:14:55.748Z,AUD/USD,vwap_pullback,0.6645639,32000,4800,8000,0,7006.098284905334,4656,4656,PASS
2025-12-05T12:14:55.957Z,EULEUR,mean_reversion,3.3213179999999998,32000,4800,8000,0,0,87360.00000000019,4656,MAX_POSITION
2025-12-05T12:14:56.094Z,XLTCZUSD,mean_reversion,82.25216999999999,32000,4800,8000,0,0,87360.0000000002,4656,MAX_POSITION
2025-12-05T12:14:57.348Z,MASKEUR,mean_reversion,0.5805799999999999,32000,4800,8000,0,0,87360.00000000077,4656,MAX_POSITION
2025-12-05T12:14:57.908Z,EWTUSD,mean_reversion,0.6886879999999999,32000,4800,8000,0,0,87360.00000000105,4656,MAX_POSITION
2025-12-05T12:14:59.484Z,FORTHUSD,mean_reversion,1.7377359999999997,32000,4800,8000,0,0,87360.00000000099,4656,MAX_POSITION
2025-12-05T12:14:59.494Z,MEUSD,mean_reversion,0.3362358999999999,32000,4800,8000,0,0,87360.00000000127,4656,MAX_POSITION
2025-12-05T12:15:00.604Z,FXSUSD,mean_reversion,0.805805,32000,4800,8000,0,0,87360.00000000052,4656,MAX_POSITION
2025-12-05T12:15:01.002Z,EURC/USDC,vwap_pullback,1.1670058399999998,32000,4800,8000,0,3989.6972580702773,4656,4656,PASS
2025-12-05T12:15:01.445Z,NANOEUR,mean_reversion,0.707725018,32000,4800,8000,0,0,87360.00000000016,4656,MAX_POSITION
2025-12-05T12:15:01.622Z,KSMUSD,mean_reversion,8.42842,32000,4800,8000,0,0,87359.99999999985,4656,MAX_POSITION
2025-12-05T12:15:02.389Z,NANOUSD,mean_reversion,0.8157429279999999,32000,4800,8000,0,0,87360.00000000025,4656,MAX_POSITION
2025-12-05T12:15:02.846Z,LINKEUR,vwap_pullback,12.079036969999999,32000,4800,8000,0,0,44409.8139396019,4656,MAX_POSITION
2025-12-05T12:15:03.907Z,NOSUSD,mean_reversion,0.266266,32000,4800,8000,0,0,87360.00000000048,4656,MAX_POSITION
2025-12-05T12:15:04.106Z,LINKUSD,vwap_pullback,14.049745709999998,32000,4800,8000,0,0,83685.38740322202,4656,MAX_POSITION
2025-12-05T12:15:04.966Z,OPEUR,mean_reversion,0.2720718,32000,4800,8000,0,0,87360.00000000038,4656,MAX_POSITION
2025-12-05T12:15:05.065Z,LINKUSDC,vwap_pullback,14.070756699999997,32000,4800,8000,0,0,72097.68243059493,4656,MAX_POSITION
2025-12-05T12:15:06.285Z,OPUSD,mean_reversion,0.31651619999999997,32000,4800,8000,0,0,87360.0000000003,4656,MAX_POSITION
2025-12-05T12:15:06.329Z,LINKUSDT,vwap_pullback,14.056522479999998,32000,4800,8000,0,0,82370.63198648157,4656,MAX_POSITION
2025-12-05T12:15:07.550Z,XLTCZEUR,mean_reversion,70.63055999999999,32000,4800,8000,0,0,87360.00000000109,4656,MAX_POSITION
2025-12-05T12:15:07.880Z,PROVEEUR,mean_reversion,0.39519479999999996,32000,4800,8000,0,0,87360.0000000004,4656,MAX_POSITION
2025-12-05T12:15:07.897Z,ONDO/USD,vwap_pullback,0.48053004999999993,32000,4800,8000,0,9689.300388185922,4656,4656,PASS
2025-12-05T12:15:08.550Z,XLTCZUSD,mean_reversion,82.25216999999999,32000,4800,8000,0,0,87360.0000000002,4656,MAX_POSITION
2025-12-05T12:15:08.875Z,RUNEEUR,mean_reversion,0.5685679999999999,32000,4800,8000,0,0,87360.00000000109,4656,MAX_POSITION
2025-12-05T12:15:09.802Z,MASKEUR,mean_reversion,0.5805799999999999,32000,4800,8000,0,0,87360.00000000077,4656,MAX_POSITION
2025-12-05T12:15:10.399Z,RUNEUSD,mean_reversion,0.6606599999999999,32000,4800,8000,0,0,87360.0000000008,4656,MAX_POSITION
2025-12-05T12:15:11.254Z,NEAR/USD,range_trading,1.7347329999999999,32000,4800,8000,0,2683.986527033267,4656,4656,PASS
2025-12-05T12:15:11.481Z,SOSOUSD,mean_reversion,0.6062056,32000,4800,8000,0,0,87360.00000000086,4656,MAX_POSITION
2025-12-05T12:15:11.806Z,MEUSD,mean_reversion,0.3362358999999999,32000,4800,8000,0,0,87360.00000000127,4656,MAX_POSITION
2025-12-05T12:15:13.071Z,TONEUR,mean_reversion,1.3643629999999998,32000,4800,8000,0,0,87360.00000000109,4656,MAX_POSITION
2025-12-05T12:15:13.502Z,NANOEUR,mean_reversion,0.707725018,32000,4800,8000,0,0,87360.00000000016,4656,MAX_POSITION
2025-12-05T12:15:14.363Z,TONUSD,mean_reversion,1.5845829999999999,32000,4800,8000,0,0,87360.0000000005,4656,MAX_POSITION
2025-12-05T12:15:15.090Z,NANOUSD,mean_reversion,0.8157429279999999,32000,4800,8000,0,0,87360.00000000025,4656,MAX_POSITION
2025-12-05T12:15:15.674Z,TRUMPUSD,mean_reversion,5.873868,32000,4800,8000,0,0,87360.00000000083,4656,MAX_POSITION
2025-12-05T12:15:16.434Z,NOSUSD,mean_reversion,0.266266,32000,4800,8000,0,0,87360.00000000048,4656,MAX_POSITION
2025-12-05T12:15:16.622Z,SOL/USD,vwap_pullback,136.94681,32000,4800,8000,0,33.99860135478877,4656,4656,PASS
2025-12-05T12:15:17.425Z,OPEUR,mean_reversion,0.2720718,32000,4800,8000,0,0,87360.00000000038,4656,MAX_POSITION
2025-12-05T12:15:18.422Z,USDCHF,vwap_pullback,0.8042033999999999,32000,4800,8000,0,0,188573.105134472,4656,MAX_POSITION
2025-12-05T12:15:18.983Z,OPUSD,mean_reversion,0.31651619999999997,32000,4800,8000,0,0,87360.0000000003,4656,MAX_POSITION
2025-12-05T12:15:19.221Z,XXRPZCAD,mean_reversion,2.8885856999999997,32000,4800,8000,0,0,87360.00000000087,4656,MAX_POSITION
2025-12-05T12:15:19.970Z,PROVEEUR,mean_reversion,0.39519479999999996,32000,4800,8000,0,0,87360.0000000004,4656,MAX_POSITION
2025-12-05T12:15:20.253Z,XXRPZEUR,mean_reversion,1.7768450699999998,32000,4800,8000,0,0,87360,4656,MAX_POSITION
2025-12-05T12:15:21.227Z,RUNEEUR,mean_reversion,0.5685679999999999,32000,4800,8000,0,0,87360.00000000109,4656,MAX_POSITION
2025-12-05T12:15:21.839Z,XRPGBP,mean_reversion,1.5520605099999998,32000,4800,8000,0,0,87360.0000000017,4656,MAX_POSITION
2025-12-05T12:15:22.927Z,XRPRLUSD,mean_reversion,2.0702081399999996,32000,4800,8000,0,0,87360.00000000186,4656,MAX_POSITION
2025-12-05T12:15:22.929Z,RUNEUSD,mean_reversion,0.6606599999999999,32000,4800,8000,0,0,87360.0000000008,4656,MAX_POSITION
2025-12-05T12:15:22.935Z,APT/USD,vwap_pullback,1.8514495999999998,32000,4800,8000,0,2514.7862518104735,4656,4656,PASS
2025-12-05T12:15:23.975Z,SOSOUSD,mean_reversion,0.6062056,32000,4800,8000,0,0,87360.00000000086,4656,MAX_POSITION
2025-12-05T12:15:24.318Z,XRPUSDT,mean_reversion,2.0692972299999997,32000,4800,8000,0,0,87360.00000000016,4656,MAX_POSITION
2025-12-05T12:15:25.646Z,XTZEUR,mean_reversion,0.42062019999999994,32000,4800,8000,0,0,87360.0000000017,4656,MAX_POSITION
2025-12-05T12:15:26.084Z,TONEUR,mean_reversion,1.3643629999999998,32000,4800,8000,0,0,87360.00000000109,4656,MAX_POSITION
2025-12-05T12:15:26.657Z,SYRUP/USD,vwap_bounce,0.26708681999999995,32000,4800,8000,0,17432.533735659443,4656,4656,PASS
2025-12-05T12:15:27.107Z,XTZUSD,mean_reversion,0.48868819999999996,32000,4800,8000,0,0,87360.00000000103,4656,MAX_POSITION
2025-12-05T12:15:27.330Z,TONUSD,mean_reversion,1.5845829999999999,32000,4800,8000,0,0,87360.0000000005,4656,MAX_POSITION
2025-12-05T12:15:28.372Z,ENA/USD,vwap_pullback,0.2747745,32000,4800,8000,0,16944.803830049732,4656,4656,PASS
2025-12-05T12:15:28.954Z,TRUMPUSD,mean_reversion,5.875869999999999,32000,4800,8000,0,0,87360.00000000147,4656,MAX_POSITION
2025-12-05T12:15:29.660Z,AUD/USD,vwap_pullback,0.6645639,32000,4800,8000,0,7006.098284905334,4656,4656,PASS
2025-12-05T12:15:31.404Z,ADAAUD,mean_reversion,0.6494087599999999,32000,4800,8000,0,0,87360.00000000057,4656,MAX_POSITION
2025-12-05T12:15:31.944Z,USDCHF,vwap_pullback,0.8045137099999999,32000,4800,8000,0,0,175354.90909090565,4656,MAX_POSITION
2025-12-05T12:15:32.656Z,AKTEUR,mean_reversion,0.39099059999999997,32000,4800,8000,0,0,87360.00000000032,4656,MAX_POSITION
2025-12-05T12:15:33.532Z,XXRPZCAD,mean_reversion,2.8885856999999997,32000,4800,8000,0,0,87360.00000000087,4656,MAX_POSITION
2025-12-05T12:15:33.920Z,AUDUSD,vwap_pullback,0.6645639,32000,4800,8000,0,0,43606.98762340517,4656,MAX_POSITION
2025-12-05T12:15:34.510Z,AUDUSD,sma_trend_ride,0.6652278,32000,4800,8000,0,0,97510.31329195875,4656,MAX_POSITION
