population,asset_class,symbol,horizon_min,valid_origins,potential_row_offset_origins,origins_rejected_for_gaps,signed_endpoint_bps_p10,signed_endpoint_bps_p50,signed_endpoint_bps_p90,signed_endpoint_bps_p99,absolute_endpoint_bps_p10,absolute_endpoint_bps_p50,absolute_endpoint_bps_p90,absolute_endpoint_bps_p99,future_up_excursion_bps_p10,future_up_excursion_bps_p50,future_up_excursion_bps_p90,future_up_excursion_bps_p99,future_down_excursion_bps_p10,future_down_excursion_bps_p50,future_down_excursion_bps_p90,future_down_excursion_bps_p99
xstock_spot; NRG/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,NRG/USD,15,496,1439,943,-34.02610333478995,8.590536285267847,74.524305810707,193.19434116660784,4.361154792574817,25.296259199555358,83.93076738994587,207.53783326659058,2.1955924472705224,25.237654580634317,93.2372059403086,200.32565242564604,-1.8062037348387516,18.215267310680016,46.798172975306414,185.18703614835837
xstock_spot; NRG/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,NRG/USD,60,81,1394,1313,-33.20443846671073,0.844166807361102,68.62371330537576,91.02799421737994,2.5348542458814016,25.007417454330216,68.62371330537576,91.02799421737994,13.444248382488144,33.678538351435975,115.37156430267981,137.49807154418738,0.42319085907793763,48.41493706058242,67.23254054962547,73.9058256739056
xstock_spot; NRG/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,NRG/USD,240,0,1214,1214,,,,,,,,,,,,,,,,
xstock_spot; NSC/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,NSC/USD,5,298,1045,747,-20.25978481064294,-1.2079484859822687,16.86884663454613,34.05664842286662,1.2088901917698402,7.512429703206425,26.723594793298446,47.29323024656493,-2.1099591785271876,4.45643425690978,19.63392731998881,40.07286676902857,-0.500634152569734,6.640750244057414,26.573848159990867,50.23787518909357
xstock_spot; NSC/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,NSC/USD,15,83,1035,952,-24.215232014525466,-9.084027252082016,32.74446707166944,40.23050994889662,2.9019355067489983,13.518439759402368,34.75241545893848,40.23050994889662,-0.12106537530254241,5.62062312962297,38.04347826086962,48.48256740999879,5.493294002695049,14.074062864146697,35.66453640518352,52.19343245549015
xstock_spot; NSC/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,NSC/USD,60,0,990,990,,,,,,,,,,,,,,,,
xstock_spot; NSC/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,NSC/USD,240,0,810,810,,,,,,,,,,,,,,,,
xstock_spot; NTAP/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,NTAP/USD,5,825,1601,776,-48.1899073412344,4.068568948680795,55.928547846748195,244.11878359736113,4.582780272135434,22.641509433961595,84.3133865653234,364.99595721915546,-2.1479286607379855,17.776341305753007,78.85672333508832,303.4952912054896,-1.5258748404436404,17.024726388326084,73.5799035938416,343.61029711029704
xstock_spot; NTAP/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,NTAP/USD,15,422,1591,1169,-107.8788989450049,7.943151363951628,173.7733975970295,697.8146449195906,6.521104854721571,42.33299281689307,213.08922446796342,1023.6850829301256,1.3818014172979347,38.30891619262755,229.54352058722148,710.5665171731035,1.8898340629776023,35.46739366024232,157.69898202175534,565.4296017943268
xstock_spot; NTAP/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,NTAP/USD,60,56,1546,1490,128.89286067935268,272.51678791647583,1306.3414607203904,1541.7477143343042,128.89286067935268,272.51678791647583,1306.3414607203904,1541.7477143343042,255.59226426581148,505.98499286777843,1337.9606710822634,1618.250652565317,0.5610412926393415,38.83172308067062,128.5259568771957,293.4507407851131
xstock_spot; NTAP/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,NTAP/USD,240,0,1366,1366,,,,,,,,,,,,,,,,
xstock_spot; NTES/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,NTES/USD,5,123,1015,892,-22.136156637230446,-0.8314625426120159,13.524247993629055,51.06417780485147,0.8314763703611838,5.830418124270764,39.08243582822912,61.58681293305342,-2.082611275490809,3.7553200367179684,23.269169981678047,54.13441918615547,-0.8555344613889737,5.0192404216165,29.114246919213368,74.601783915934
xstock_spot; NTES/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,NTES/USD,15,8,1005,997,-97.49500665778955,9.838822507993727,17.28412553849612,19.43736969304002,8.300450196328857,16.04280846580375,97.49500665778955,97.75715712383447,-1.8308921438077146,22.669021160922618,26.357015855845933,26.897575783274696,1.454754127965252,5.560783642740708,105.69241011983976,105.69241011983976
xstock_spot; NTES/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,NTES/USD,60,0,960,960,,,,,,,,,,,,,,,,
xstock_spot; NTES/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,NTES/USD,240,0,780,780,,,,,,,,,,,,,,,,
xstock_spot; NTNX/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,NTNX/USD,5,381,1191,810,-22.065313327449545,-0.7511454968822662,23.440453686200957,45.083038984886855,2.196193265007196,12.028266426100664,32.525133057361714,54.758323105155554,-1.496110113705651,8.992805755396738,29.89983555090392,47.23422361511087,-1.49857635246331,8.990110878032143,30.679437294223177,69.39340171058099
xstock_spot; NTNX/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,NTNX/USD,15,99,1181,1082,-18.27203003081679,4.495055439017737,37.1644113315659,54.17833609786501,1.6440993665356454,13.475071118431714,39.273586298538284,54.17833609786501,2.839253136491138,19.112025874743477,46.302517245438764,78.26476924312487,2.254013735709215,16.240956739996815,34.562375204529424,46.63501410869895
xstock_spot; NTNX/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,NTNX/USD,60,0,1136,1136,,,,,,,,,,,,,,,,
xstock_spot; NTNX/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,NTNX/USD,240,0,956,956,,,,,,,,,,,,,,,,
xstock_spot; NUE/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,NUE/USD,5,112,948,836,-17.875051495732095,-0.967473489925097,30.064377632012647,101.09343448020425,1.5882571623679897,8.570301319977268,45.322581234955834,101.09343448020425,-1.8795015887983486,7.658581967293632,45.02639290342027,146.97917847553643,-2.9985035073292194,8.237220958752234,25.748108084814984,52.64934404490437
xstock_spot; NUE/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,NUE/USD,15,5,938,933,-19.488599552708543,-10.224561669254228,-9.764899539191463,-9.492120867551312,9.764899539191463,10.224561669254228,19.488599552708543,24.758031142852712,0.0012812955523244796,20.81598667776685,24.534699597206,26.31078052131306,15.219658655528212,18.923624252517037,25.911366722524807,26.46948775925191
xstock_spot; NUE/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,NUE/USD,60,0,893,893,,,,,,,,,,,,,,,,
xstock_spot; NUE/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,NUE/USD,240,0,713,713,,,,,,,,,,,,,,,,
xstock_spot; NVAX/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,NVAX/USD,5,1137,1699,562,-55.83607302318904,0.0,58.490937240713414,167.34092451896797,4.9115913556008195,24.72799208704357,84.83563096500558,179.30245854774307,0.0,15.174506828528056,72.11541820793813,181.65752716426306,-4.85021982934386,14.880952380953438,70.34470602881426,161.1255226294747
xstock_spot; NVAX/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,NVAX/USD,15,762,1689,927,-122.68149263082806,0.0,117.11301550656358,231.93520139186083,9.857072449481752,54.107243784791144,159.66227120708052,256.4617046659601,0.0,39.49642304364121,145.7286432160809,319.1323934988096,0.0,41.97271773347278,158.62845877631634,270.2701898228949
xstock_spot; NVAX/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,NVAX/USD,60,207,1644,1437,-344.955196913173,-44.31314623338234,149.7048275026565,278.62208713272497,19.853144629006003,120.65637065637014,344.955196913173,467.29660889276613,7.558231116407305,70.95553453169367,248.29173519684923,442.07374015374427,33.13442175365933,202.46913580246883,478.66114149008877,593.4846701211889
xstock_spot; NVAX/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,NVAX/USD,240,0,1464,1464,,,,,,,,,,,,,,,,
xstock_spot; NVDA/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,NVDA/USD,5,4394,5278,884,-11.852347169298172,0.0,12.940802888719686,41.03762536790144,0.8767930927395806,5.1096113400150855,18.116489031505864,44.83493677171357,0.0,4.540810593197664,19.30786500790794,52.36717572977498,0.0,4.426517775023564,17.404928361041467,40.912097602391896
xstock_spot; NVDA/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,NVDA/USD,15,3873,5268,1395,-21.65002401785809,0.0,26.36297055789873,88.51589779813166,1.7321416386102406,9.326701012613015,36.514625847095644,88.51589779813166,1.0865707025868867,8.696408383337406,38.48787287639333,104.35300508934968,0.873418610616295,8.710801393727596,31.437977661575644,66.43999127641554
xstock_spot; NVDA/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,NVDA/USD,60,2992,5223,2231,-48.89596834243293,-1.750941385352811,92.98879607201818,187.09276116551004,3.030764401950714,18.94176777211043,98.59320016832096,187.09276116551004,3.2193975275227604,17.963876173311412,115.65999632825452,206.52833153307034,2.740039860374077,20.53235809103826,69.81548954051698,115.75183647657106
xstock_spot; NVDA/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,NVDA/USD,240,1335,5043,3708,-113.70326031498301,17.872711421098586,135.7998837949168,346.21913260563196,9.535985843536876,65.10177883733759,160.01459186032352,346.21913260563196,19.06516519034973,99.43637446730547,212.59248893112945,462.0177630672015,5.6538946635931175,41.20879120879106,147.34505411471838,183.26207573953556
xstock_spot; NVO/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,NVO/USD,5,1502,2236,734,-15.111317206808694,0.0,14.875576670344337,47.447902206742064,1.0690613641208824,6.363347120583729,23.82457471364076,65.60201907211538,0.0,5.271481286241997,19.6440645830929,52.83276024528033,0.0,5.306447348452092,20.577531802958525,64.72599247297701
xstock_spot; NVO/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,NVO/USD,15,1320,2226,906,-29.966720767493626,0.0,29.220425794422734,90.57385375539383,2.2072618916224584,12.720626205137142,44.243967898207174,148.0659286268923,1.0690042500398622,9.67637933140919,38.748843563166666,105.86883358255848,1.0619094206237856,9.932678512305504,39.48667324777833,136.59189561018783
xstock_spot; NVO/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,NVO/USD,60,877,2181,1304,-58.756400199353905,-9.934871398609157,47.57168240905241,147.4269674798231,5.516693530692063,31.901318587835846,68.22908333165277,260.91957576153834,2.2043431973610694,20.251545512686153,64.18948706882598,196.61090593091402,4.256677663082575,27.454425653414827,80.12153404841692,272.7407579570263
xstock_spot; NVO/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,NVO/USD,240,196,2001,1805,-161.13644660149197,-86.5757178167359,-54.35361358116564,63.32302487714958,62.43320319816725,86.5757178167359,161.13644660149197,174.81714394423008,1.0927171224683896,14.260640631857946,56.87939635515727,94.11599303911113,79.18180351126402,101.89562297225729,198.06566399864613,300.9789627161008
xstock_spot; NVT/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,NVT/USD,5,471,1277,806,-24.451538409290265,0.0,40.933278755628244,105.16486795355618,1.7075919538278583,10.898440160751477,52.210469216164014,109.62729067793664,-0.9576098059238536,9.453710581401875,48.1944067336415,117.6713167547613,-3.0379746835440535,8.188890405350646,31.284004352555293,95.8137214860042
xstock_spot; NVT/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,NVT/USD,15,116,1267,1151,-39.23237224611297,0.6825239744501221,99.95057209654323,204.11729298342942,5.4695728953402245,22.829798181550064,105.22991534185455,204.11729298342942,1.8070597157260337,19.59591944842409,116.2911930383026,206.4817304159179,0.3337415739884664,17.479851098384792,53.9515056602674,101.72263770231305
xstock_spot; NVT/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,NVT/USD,60,0,1222,1222,,,,,,,,,,,,,,,,
xstock_spot; NVT/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,NVT/USD,240,0,1042,1042,,,,,,,,,,,,,,,,
xstock_spot; NWL/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,NWL/USD,5,868,1389,521,-48.270313757039496,0.0,40.364904210361544,108.66482803941423,0.0,16.849199663018233,64.51100589836513,139.26651192064384,0.0,8.467400508043177,49.81736530044212,125.41806020066826,0.0,16.286644951140072,57.96142260653969,149.21206346576102
xstock_spot; NWL/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,NWL/USD,15,413,1379,966,-72.63997863263083,0.0,75.03792628100747,183.2319197101272,8.151288770472442,40.35512510088601,110.14125393847144,222.96927334135236,0.0,24.077046548955927,102.77503130973508,192.54607249732683,0.0,32.599837000814034,104.83870967741949,222.2778996313575
xstock_spot; NWL/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,NWL/USD,60,7,1334,1327,-194.80344641895584,-169.62843295638243,-137.07485778230065,-136.89589157533106,137.07485778230065,169.62843295638243,194.80344641895587,206.98034464189593,8.012820512819374,56.36070853462183,88.85298869143688,88.85298869143688,151.50132762513002,169.62843295638243,194.80344641895587,206.98034464189593
xstock_spot; NWL/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,NWL/USD,240,0,1154,1154,,,,,,,,,,,,,,,,
xstock_spot; NWS/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,NWS/USD,5,502,1199,697,-23.180427414191687,-2.8711073126447273,18.641555892703146,56.12740115738764,1.4630791992948922,8.723466123874424,31.901627224408813,73.94008287949474,-2.906935160144064,4.357298842625479,26.19937662060079,67.1418205248231,-1.45255994943283,7.211885186787503,28.568546349032083,73.42737423846648
xstock_spot; NWS/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,NWS/USD,15,225,1189,964,-44.49166486339839,-5.858230814295151,50.738410298853054,121.55024591007596,3.5118028029421686,21.533161068043594,65.97063003128855,121.55024591007596,0.0,11.747430249635649,77.37594363907792,125.33777483370788,0.0,20.5038078500297,61.153453932708324,91.58457479221654
xstock_spot; NWS/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,NWS/USD,60,4,1144,1140,-56.323798770074646,-25.25515163357861,24.26829240616702,36.41869443527027,16.393546655606883,40.52314624040987,56.32379877007465,61.35592199363879,61.81318304691441,88.85973715527685,132.49658135944253,143.98760119230602,7.9474935138499365,46.92961211342272,73.61213757255959,78.63551181341121
xstock_spot; NWS/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,NWS/USD,240,0,964,964,,,,,,,,,,,,,,,,
xstock_spot; NWSA/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,NWSA/USD,5,1245,1502,257,-16.337199803954093,0.0,13.111321909172526,47.685875381814064,1.6194331983798715,6.524221171098077,23.695305464429502,52.78780228786092,0.0,4.8804294777937685,19.401190546600507,54.88658304236809,0.0,6.494560805326843,22.643482972306344,54.09091425108309
xstock_spot; NWSA/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,NWSA/USD,15,917,1492,575,-35.96065420743844,-3.2367697038349075,21.20649255998508,82.14639626366895,1.6277631382606295,11.44538914323201,40.85241034831521,85.15813659062675,0.0,9.751340809360798,31.093516835154045,101.51246917393999,1.6236958946338476,13.018714401953346,43.83567195241733,80.81860432060338
xstock_spot; NWSA/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,NWSA/USD,60,245,1447,1202,-91.79630939348571,-17.86294251380327,41.40336966133428,93.62103400393381,6.496888451554383,42.0848170929089,93.11049613498024,109.4177586387472,1.6203976687161337,24.291497975708065,89.55614812551714,154.193568730331,3.258921297050188,51.4056224899595,96.81505991228056,114.80542299905876
xstock_spot; NWSA/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,NWSA/USD,240,0,1267,1267,,,,,,,,,,,,,,,,
xstock_spot; NXPI/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,NXPI/USD,5,845,1448,603,-22.429287705638455,0.9070294784585542,24.363792625865084,47.24716729344899,1.776998235932581,11.228889687388,33.72850874603061,55.84895672012735,-0.6787361032121186,9.435233859012016,29.695590122766458,53.94991982396776,-1.8194919834266796,7.028332967273787,29.222389074883505,56.446124940061935
xstock_spot; NXPI/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,NXPI/USD,15,448,1438,990,-39.20289666581689,8.118796635309122,50.575679651615914,115.29845596129039,4.020522847750896,21.979955810819128,60.93873867067345,115.29845596129039,3.471688982134237,24.475144191662412,60.99440981238825,120.99798871011872,-0.22009229392772056,13.232951656667602,56.556494145522564,84.88611125184289
xstock_spot; NXPI/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,NXPI/USD,60,52,1393,1341,-52.0500607961607,28.751399395530175,115.07576214404344,173.9987565787225,12.853899970099114,51.00113921906791,115.07576214404344,173.9987565787225,33.618081185504245,64.05528185423614,125.85315660808602,178.19925358048047,22.164398192281887,60.08412925685158,74.71927695426317,88.41697684645102
xstock_spot; NXPI/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,NXPI/USD,240,0,1213,1213,,,,,,,,,,,,,,,,
xstock_spot; O/USD; contiguous 6 minute bars; origin close to future 5m; supplied window; overlapping origins; no fill claim,xstock_spot,O/USD,5,1349,2033,684,-10.510827041814608,-0.8087343307727757,9.813864232926406,24.821647411917333,0.8143189858962341,4.892367906066397,14.701078079059071,29.81376563968359,0.0,4.043344654698355,13.03993480032517,26.849191354596485,0.0,4.071992833293292,13.764975991412467,29.191441380672067
xstock_spot; O/USD; contiguous 16 minute bars; origin close to future 15m; supplied window; overlapping origins; no fill claim,xstock_spot,O/USD,15,1068,2023,955,-17.04974581649865,-1.6281341582558007,20.348040002776905,35.85590510769778,2.4269292098098028,9.779154168114701,24.431161267763013,49.75137721212307,0.0,6.54959516657172,25.442313296907095,40.15353533000987,0.8087410589890931,8.978126020241506,23.098360200731896,52.9759974442594
xstock_spot; O/USD; contiguous 61 minute bars; origin close to future 60m; supplied window; overlapping origins; no fill claim,xstock_spot,O/USD,60,447,1978,1531,-24.693298365000782,0.8096510404009827,44.01982550581973,81.11544175261467,2.427695150043707,13.01553729764926,46.16995656186431,82.69037760239476,1.6231133875086456,16.26280696048088,46.631984023122634,81.58146321320167,2.4449479576844624,18.61293194140856,41.08555524088865,71.32508665698772
xstock_spot; O/USD; contiguous 241 minute bars; origin close to future 240m; supplied window; overlapping origins; no fill claim,xstock_spot,O/USD,240,0,1798,1798,,,,,,,,,,,,,,,,
